type,release_year,runtime,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,lead_prod_country,prod_countries_cnt,main_genre,dbscan_clusters,name
SHOW,2019,34,1.0,7.4,623.0,3.315,8.3,US,1,documentation,35,basketball or nothing
SHOW,2020,53,1.0,7.0,3298.0,4.32,7.4,US,1,documentation,35,how to fix a drug scandal
SHOW,2020,19,1.0,6.4,466.0,7.534,5.8,US,1,reality,5,deaf u
SHOW,2019,26,1.0,6.4,4542.0,4.855,6.6,US,1,comedy,1,merry happy whatever
SHOW,2019,49,1.0,6.2,2687.0,8.768,6.0,DE,1,drama,68,we are the wave
SHOW,2019,12,1.0,8.2,1616.0,8.237,7.4,JP,1,animation,8,rilakkuma and kaoru
SHOW,2019,52,2.0,6.8,5534.0,106.624,8.5,KR,1,scifi,30,love alarm
SHOW,2019,26,1.0,7.7,2024.0,3.534,7.6,BR,1,comedy,83,nobody's looking
SHOW,2020,22,1.0,6.9,3215.0,63.817,6.6,US,1,documentation,35,"sex, explained"
SHOW,2019,29,2.0,6.5,2152.0,11.332,6.5,ES,1,comedy,65,the neighbor
SHOW,2020,32,1.0,7.1,1415.0,8.238,6.3,US,1,documentation,35,we are the champions
SHOW,2019,60,1.0,7.4,2952.0,3.312,7.6,FR,1,documentation,37,who killed little gregory?
SHOW,2020,21,1.0,2.4,149.0,1.727,2.8,FR,1,reality,-1,until dawn
SHOW,2019,36,1.0,6.5,3179.0,3.871,6.2,US,1,comedy,1,lunatics
SHOW,2019,47,1.0,7.2,1616.0,15.604,7.6,AR,1,crime,87,apache: the life of carlos tevez
SHOW,2020,40,1.0,5.7,1289.0,14.702,7.5,FR,1,scifi,-1,vampires
SHOW,2020,27,1.0,7.2,6319.0,4.971,7.6,IN,1,drama,54,jamtara – sabka number ayega
SHOW,2019,55,1.0,7.9,2459.0,9.96,8.4,KR,1,drama,53,when the camellia blooms
SHOW,2020,73,1.0,7.2,2381.0,16.785,8.3,KR,1,drama,53,record of youth
SHOW,2019,27,2.0,6.3,1208.0,5.019,5.5,US,1,reality,5,dating around
SHOW,2019,51,2.0,6.8,437.0,7.492,7.7,ES,1,drama,49,les de l'hoquei
SHOW,2020,47,1.0,7.3,11711.0,10.598,7.5,US,1,drama,13,self made: inspired by the life of madam c.j. walker
SHOW,2020,41,1.0,7.0,961.0,4.113,6.7,DE,1,drama,68,the last word
SHOW,2019,24,1.0,6.5,968.0,8.926,7.6,AU,1,scifi,24,the unlisted
SHOW,2020,56,1.0,5.9,9252.0,23.608,7.692,US,1,thriller,47,tiny pretty things
SHOW,2020,43,3.0,6.0,2732.0,54.788,6.9,IT,1,drama,72,summertime
SHOW,2020,45,1.0,5.9,2996.0,17.252,7.7,IT,1,drama,72,luna nera
SHOW,2019,38,2.0,6.2,2474.0,18.361,7.1,CO,1,scifi,-1,always a witch
SHOW,2019,10,5.0,5.2,83.0,0.832,10.0,NL,2,animation,-1,morphle
SHOW,2019,24,1.0,6.0,627.0,10.92,7.0,JP,1,animation,8,ultramarine magmell
SHOW,2019,44,2.0,7.8,3264.0,31.761,7.6,MX,1,drama,39,monarca
SHOW,2019,36,1.0,6.3,1055.0,7.419,7.4,US,1,documentation,35,exhibit a
SHOW,2019,44,1.0,6.7,1066.0,1.067,8.0,US,1,documentation,35,"breakfast, lunch & dinner"
SHOW,2019,23,1.0,5.2,717.0,7.614,6.7,US,1,crime,20,the unsettling
SHOW,2020,48,1.0,6.3,2762.0,6.633,6.9,US,1,documentation,35,pandemic: how to prevent an outbreak
SHOW,2020,64,1.0,8.0,2622.0,3.368,7.4,US,1,documentation,35,the innocence files
SHOW,2020,36,1.0,5.6,526.0,1.467,6.8,US,1,reality,5,best leftovers ever!
SHOW,2019,47,1.0,7.9,2601.0,14.852,8.4,KR,1,drama,53,one spring night
SHOW,2019,64,1.0,6.7,571.0,5.835,7.0,ES,1,drama,49,drug squad: costa del sol
SHOW,2019,50,1.0,6.5,3887.0,7.08,6.6,IN,1,thriller,-1,typewriter
SHOW,2019,25,2.0,8.0,4869.0,85.14,8.3,JP,1,animation,8,kengan ashura
SHOW,2019,19,2.0,6.6,2606.0,3.864,6.7,US,1,reality,5,you vs. wild
SHOW,2019,29,1.0,5.3,1716.0,1.408,5.6,US,1,comedy,1,historical roasts
SHOW,2020,46,1.0,6.5,2128.0,7.159,6.7,BR,1,scifi,-1,omniscient
SHOW,2019,52,2.0,6.4,1452.0,8.205,7.5,FR,1,horror,-1,mortel
SHOW,2019,41,1.0,8.0,2191.0,29.769,8.4,CN,1,drama,45,put your head on my shoulder
SHOW,2020,46,1.0,6.6,5598.0,8.472,6.9,FR,1,drama,51,la révolution
SHOW,2020,47,1.0,7.4,719.0,1.33,8.7,FR,1,reality,-1,the circle france
SHOW,2019,50,1.0,7.2,3151.0,7.175,7.5,IT,1,crime,-1,the trial
SHOW,2019,63,1.0,7.6,3252.0,22.161,8.419,KR,1,drama,53,touch your heart
SHOW,2020,53,1.0,6.6,4134.0,17.311,7.0,ES,1,crime,80,the minions of midas
SHOW,2020,47,1.0,5.4,8998.0,7.04,6.6,IN,1,thriller,-1,betaal
SHOW,2019,43,1.0,8.1,2060.0,24.761,8.333,KR,1,romance,-1,rookie historian goo hae-ryung
SHOW,2020,20,2.0,7.7,93.0,16.041,9.5,CN,1,scifi,79,legend of exorcism
SHOW,2020,23,1.0,8.3,30.0,7.501,9.7,JP,1,animation,8,beyblade burst surge
SHOW,2019,12,2.0,6.3,95.0,1.375,7.2,CN,1,animation,-1,ricky zoom
SHOW,2020,63,2.0,7.9,1639.0,27.87,8.1,KR,1,scifi,30,"hi bye, mama!"
SHOW,2020,50,1.0,7.6,1230.0,7.752,7.6,AR,1,documentation,82,break it all: the history of rock in latin america
SHOW,2019,48,2.0,7.5,2246.0,25.264,8.3,KR,1,drama,53,my first first love
SHOW,2019,43,1.0,6.5,969.0,1.143,6.5,ZA,1,crime,-1,shadow
SHOW,2019,47,2.0,6.3,879.0,7.418,6.8,NL,2,drama,-1,women of the night
SHOW,2020,52,1.0,6.4,1068.0,3.075,6.7,US,1,documentation,35,(un)well
SHOW,2019,63,1.0,7.1,2324.0,15.15,8.3,KR,1,scifi,30,abyss
SHOW,2019,50,2.0,7.7,6147.0,252.688,7.5,JP,1,drama,9,the naked director
SHOW,2019,24,2.0,4.5,1846.0,82.799,7.337,US,1,animation,25,saint seiya: knights of the zodiac
SHOW,2020,51,1.0,6.4,1195.0,10.551,7.8,KR,1,scifi,30,the school nurse files
SHOW,2019,57,1.0,7.5,2658.0,3.678,7.1,DE,1,crime,-1,skylines
SHOW,2020,60,1.0,7.3,1539.0,5.02,7.8,KR,1,comedy,29,do do sol sol la la sol
SHOW,2020,69,1.0,7.1,907.0,4.721,8.1,KR,1,drama,53,was it love?
SHOW,2020,39,1.0,6.5,80.0,4.271,4.3,US,1,animation,25,lego marvel avengers: climate conundrum
SHOW,2020,36,1.0,6.4,399.0,2.441,8.5,US,1,reality,5,sing on!
SHOW,2020,30,1.0,7.6,2372.0,18.949,7.763,KR,1,drama,53,lovestruck in the city
SHOW,2019,48,1.0,6.2,1020.0,13.245,6.6,FR,1,drama,51,twice upon a time
SHOW,2020,63,1.0,7.4,1112.0,9.729,7.0,US,1,documentation,35,immigration nation
SHOW,2019,45,4.0,7.4,706.0,9.3,7.1,JP,1,reality,61,terrace house: tokyo 2019-2020
SHOW,2019,34,2.0,7.8,538.0,1.813,8.7,DE,1,documentation,59,magical andes
SHOW,2019,46,2.0,6.8,1303.0,3.965,6.3,FR,1,comedy,17,mythomaniac
SHOW,2020,55,1.0,8.1,11276.0,9.821,7.5,US,1,crime,20,the trials of gabriel fernandez
SHOW,2020,25,1.0,5.0,1241.0,6.667,6.9,GB,1,documentation,64,tiny creatures
SHOW,2019,57,1.0,7.1,513.0,3.804,6.9,ES,1,drama,49,45 rpm
SHOW,2020,50,1.0,6.8,785.0,2.586,7.3,BR,1,reality,89,the circle brazil
SHOW,2019,63,1.0,7.8,1405.0,24.844,8.4,KR,1,drama,53,search: www
SHOW,2020,26,1.0,6.3,2426.0,8.046,7.5,US,1,comedy,1,the big show show
SHOW,2019,51,2.0,7.5,1356.0,7.195,8.6,BR,1,drama,77,brotherhood
SHOW,2020,35,1.0,6.6,351.0,1.517,10.0,US,1,reality,5,cooked with cannabis
SHOW,2020,67,1.0,6.6,620.0,8.209,6.4,KR,1,crime,57,private lives
SHOW,2020,58,1.0,7.0,2463.0,33.319,7.5,AR,1,documentation,82,carmel: who killed maria marta?
SHOW,2020,39,1.0,7.4,1206.0,3.011,6.9,US,2,reality,5,the big flower fight
SHOW,2019,12,4.0,7.6,603.0,7.066,8.3,CN,1,documentation,-1,flavorful origins
SHOW,2019,36,1.0,8.2,1135.0,17.297,9.0,CN,1,action,31,the king's avatar
SHOW,2019,23,3.0,7.6,697.0,6.936,9.0,CA,1,comedy,21,can you hear me?
SHOW,2020,40,1.0,5.8,413.0,1.408,8.0,US,1,reality,5,skin decision: before and after
SHOW,2019,3,1.0,7.4,2922.0,3.208,6.9,US,1,comedy,1,it's bruno!
SHOW,2020,48,1.0,6.8,2177.0,6.856,7.0,DE,1,drama,68,oktoberfest: beer & blood
SHOW,2020,12,1.0,8.1,572.0,3.911,8.8,GB,1,animation,3,shaun the sheep: adventures from mossy bottom
SHOW,2020,43,1.0,7.1,1207.0,9.677,6.2,US,1,reality,5,the american barbecue showdown
SHOW,2020,43,1.0,6.5,25.0,2.137,6.3,TH,1,drama,74,hook
SHOW,2020,27,2.0,6.8,934.0,4.813,7.2,AR,1,comedy,-1,almost happy
SHOW,2020,35,1.0,7.8,1313.0,8.231,7.2,US,1,documentation,35,street food: latin america
SHOW,2019,23,2.0,7.5,289.0,6.453,8.0,US,1,family,4,archibald's next big thing
SHOW,2020,37,1.0,8.1,6710.0,1.4,8.1,IN,1,drama,54,paava kadhaigal
SHOW,2019,41,1.0,7.2,2523.0,8.869,6.8,CO,1,crime,42,frontera verde
SHOW,2019,46,1.0,7.3,237.0,8.369,8.2,CN,1,drama,45,the legend of white snake
SHOW,2020,28,2.0,6.7,1760.0,8.408,9.0,IN,1,comedy,90,masaba masaba
SHOW,2020,20,1.0,3.9,1483.0,10.16,5.9,US,1,documentation,35,absurd planet
SHOW,2019,56,2.0,7.6,1600.0,4.572,8.2,US,1,reality,5,rhythm + flow
SHOW,2020,25,1.0,6.4,175.0,5.31,9.2,CA,1,family,84,my perfect landing
SHOW,2019,45,2.0,6.8,1872.0,36.514,7.4,US,1,action,10,el dragón: return of a warrior
SHOW,2019,44,1.0,7.6,5209.0,6.928,7.1,DE,1,drama,68,criminal: germany
SHOW,2019,43,1.0,7.6,2152.0,2.1,7.5,US,1,crime,20,who killed malcolm x?
SHOW,2020,40,1.0,6.8,453.0,6.072,7.0,JP,1,drama,9,the forest of love: deep cut
SHOW,2020,31,1.0,5.6,2487.0,11.161,6.8,BR,1,comedy,83,reality z
SHOW,2019,38,1.0,5.9,783.0,0.706,6.2,US,1,reality,5,awake: the million dollar game
SHOW,2020,26,1.0,7.4,782.0,1.858,7.4,BR,1,comedy,83,mystery lab
SHOW,2020,24,1.0,6.0,591.0,6.905,7.7,JP,1,animation,8,drifting dragons
SHOW,2019,40,2.0,6.7,641.0,26.206,9.1,AR,1,drama,16,go! live your way
SHOW,2019,45,1.0,6.2,632.0,1.4,8.3,AU,1,reality,43,back with the ex
SHOW,2020,29,3.0,6.7,1211.0,11.279,7.8,US,1,comedy,1,ashley garcia: genius in love
SHOW,2020,60,1.0,7.8,1526.0,1.775,7.6,IT,1,documentation,-1,sanpa: sins of the savior
SHOW,2019,50,1.0,5.1,221.0,105.774,4.0,MX,1,drama,39,el final del paraíso
SHOW,2020,43,1.0,7.2,1671.0,5.588,7.0,US,1,documentation,35,the business of drugs
SHOW,2020,24,2.0,6.1,299.0,9.927,6.6,AU,1,family,-1,alien tv
SHOW,2019,24,1.0,5.4,993.0,12.306,7.7,US,1,comedy,1,malibu rescue: the series
SHOW,2019,80,1.0,7.6,176.0,5.171,9.1,KR,1,drama,53,black dog
SHOW,2020,6,1.0,7.1,158.0,9.73,5.3,GB,1,documentation,64,the witcher: a look inside the episodes
SHOW,2019,9,2.0,6.9,71.0,5.127,9.0,JP,1,fantasy,-1,dino girl gauko
SHOW,2020,48,1.0,7.8,67.0,2.067,8.5,KR,1,documentation,-1,korean pork belly rhapsody
SHOW,2020,19,1.0,4.9,923.0,1.96,8.0,US,1,comedy,1,the iliza shlesinger sketch show
SHOW,2020,46,1.0,6.5,178.0,3.778,10.0,CO,1,drama,32,the queen and the conqueror
SHOW,2019,49,1.0,6.2,1279.0,14.772,7.2,TH,1,drama,74,the stranded
SHOW,2019,45,1.0,6.4,1121.0,33.416,7.1,MX,1,action,-1,you cannot hide
SHOW,2019,45,2.0,7.2,1466.0,14.059,7.8,CN,1,drama,45,well-intended love
SHOW,2020,27,2.0,5.3,568.0,9.044,7.5,ES,1,action,86,the idhun chronicles
SHOW,2020,33,1.0,5.5,3712.0,3.402,6.8,IN,1,comedy,90,mismatched
SHOW,2020,23,1.0,7.6,2254.0,5.929,7.4,US,1,documentation,35,"coronavirus, explained"
SHOW,2019,29,5.0,6.4,2632.0,18.784,8.6,US,1,comedy,1,family reunion
SHOW,2020,28,1.0,5.1,1966.0,2.033,5.2,US,1,comedy,1,brews brothers
SHOW,2019,27,1.0,7.1,1607.0,9.498,6.9,US,1,crime,20,seis manos
SHOW,2020,30,1.0,6.9,409.0,2.634,5.5,BR,1,documentation,81,anitta: made in honório
SHOW,2019,52,1.0,7.3,760.0,28.05,7.6,CO,1,action,-1,bolívar: una lucha admirable
SHOW,2019,41,1.0,6.9,333.0,3.965,7.7,MX,1,drama,39,tijuana
SHOW,2020,48,1.0,7.1,2344.0,14.787,7.1,ES,1,thriller,69,stolen away
SHOW,2019,38,1.0,5.8,701.0,8.38,6.6,MX,1,drama,39,yankee
SHOW,2019,45,1.0,7.9,744.0,3.878,8.3,AR,1,sport,-1,monzón: a knockout blow
SHOW,2019,46,2.0,7.8,3483.0,10.758,7.2,BR,1,drama,77,girls from ipanema
SHOW,2019,75,1.0,8.0,938.0,6.289,8.7,KR,1,drama,53,the crowned clown
SHOW,2019,37,1.0,8.2,32.0,1.771,10.0,LB,1,drama,-1,the writer
SHOW,2019,23,1.0,5.9,612.0,4.35,7.0,JP,1,animation,8,revisions
SHOW,2020,36,2.0,6.2,3085.0,3.863,8.8,US,2,reality,5,indian matchmaking
SHOW,2019,31,1.0,6.7,2832.0,1.672,5.4,FR,1,comedy,17,huge in france
SHOW,2019,52,1.0,7.8,427.0,2.183,8.8,ES,1,documentation,88,examination of conscience
SHOW,2019,46,1.0,4.9,8906.0,2.799,7.0,IN,1,scifi,-1,leila
SHOW,2019,26,1.0,6.9,1254.0,1.353,7.1,US,1,documentation,35,trigger warning with killer mike
SHOW,2019,25,1.0,6.9,539.0,7.629,7.9,JP,1,animation,8,levius
SHOW,2020,59,1.0,7.3,1408.0,3.275,7.5,TW,1,drama,38,the victims' game
SHOW,2019,64,1.0,6.7,784.0,8.09,7.5,KR,1,thriller,60,possessed
SHOW,2020,70,1.0,5.8,161.0,5.671,9.0,TW,1,scifi,-1,the devil punisher
SHOW,2020,30,1.0,6.4,394.0,11.722,6.7,ES,1,documentation,88,la línea: shadow of narco
SHOW,2020,55,1.0,7.4,2083.0,6.71,7.1,US,1,documentation,35,trial 4
SHOW,2020,43,1.0,7.3,1394.0,6.559,7.6,DE,1,documentation,59,a perfect crime
SHOW,2019,24,1.0,6.4,384.0,3.322,6.8,JP,1,action,7,scams
SHOW,2020,47,1.0,7.1,2532.0,3.723,8.0,US,1,documentation,35,world's most wanted
SHOW,2020,50,1.0,6.3,4841.0,9.426,7.3,ES,2,drama,49,someone has to die
SHOW,2019,44,1.0,7.3,865.0,11.376,7.3,MX,1,crime,-1,crime diaries: night out
SHOW,2019,45,1.0,7.6,216.0,3.97,9.2,CN,1,drama,45,the prince of tennis
SHOW,2019,23,2.0,5.7,6.0,1.541,8.3,HK,1,drama,-1,hong kong west side stories
SHOW,2020,46,1.0,7.9,629.0,8.864,8.3,CN,1,comedy,55,handsome siblings
SHOW,2019,13,3.0,5.5,1015.0,7.955,4.5,US,1,comedy,1,pinky malinky
SHOW,2019,14,1.0,6.6,682.0,3.485,6.6,US,1,family,4,twelve forever
SHOW,2019,45,1.0,7.9,387.0,16.225,9.2,CN,1,comedy,55,a little thing called first love
SHOW,2019,24,1.0,4.3,717.0,3.863,5.6,GB,1,reality,18,flinch
SHOW,2019,44,1.0,4.9,21.0,2.737,9.3,TH,1,drama,74,my dear warrior
SHOW,2019,47,1.0,5.5,371.0,3.301,6.6,TW,1,crime,-1,nowhere man
SHOW,2020,49,1.0,7.0,2327.0,2.939,7.3,FR,1,documentation,37,room 2806: the accusation
SHOW,2019,29,3.0,4.1,347.0,9.46,8.2,US,1,comedy,1,team kaylie
SHOW,2020,50,2.0,6.0,503.0,2.344,10.0,ZA,1,drama,-1,how to ruin christmas
SHOW,2019,41,1.0,7.0,1176.0,1.976,7.6,US,1,reality,5,jailbirds
SHOW,2020,21,2.0,7.6,78.0,3.171,8.2,US,1,animation,25,rhyme time town
SHOW,2019,44,2.0,7.4,280.0,6.064,7.4,CN,1,action,31,once upon a time in lingjian mountain
SHOW,2020,20,1.0,5.7,664.0,12.324,6.8,US,1,drama,13,social distance
SHOW,2020,54,1.0,7.7,531.0,1.323,7.7,GB,2,reality,18,say i do
SHOW,2019,44,2.0,6.8,13005.0,4.509,7.4,IN,1,action,-1,bard of blood
SHOW,2019,32,1.0,3.4,10097.0,4.756,6.5,JO,1,drama,-1,jinn
SHOW,2020,29,1.0,7.0,855.0,2.907,6.4,US,1,documentation,35,home game
SHOW,2020,9,6.0,7.9,242.0,7.048,8.7,US,1,comedy,1,go! go! cory carson
SHOW,2019,43,1.0,6.7,699.0,3.771,7.1,TW,1,drama,38,triad princess
SHOW,2019,33,1.0,7.3,1124.0,3.572,7.1,AR,2,documentation,82,maradona in mexico
SHOW,2019,44,1.0,7.2,601.0,10.936,7.9,CN,1,drama,45,i hear you
SHOW,2019,23,4.0,6.7,154.0,3.312,8.5,US,1,animation,25,charlie's colorforms city
SHOW,2019,43,1.0,5.9,965.0,20.807,6.2,MX,1,drama,39,playing with fire
SHOW,2019,35,1.0,6.7,818.0,8.368,6.3,JP,1,drama,9,my husband won't fit
SHOW,2019,58,1.0,7.2,167.0,6.808,9.0,CN,1,drama,45,somewhere only we know
SHOW,2020,28,1.0,4.2,816.0,1.672,5.7,US,1,reality,5,million dollar beach house
SHOW,2020,62,1.0,7.7,793.0,4.022,8.7,KR,1,drama,53,hyena
SHOW,2019,44,1.0,7.5,357.0,1.89,9.0,JP,1,comedy,27,stay tuned!
SHOW,2020,38,1.0,5.5,138.0,1.597,8.7,DE,1,reality,-1,sing on! germany
SHOW,2019,38,1.0,6.5,1156.0,5.508,6.4,DE,1,drama,68,holiday secrets
SHOW,2020,40,1.0,6.5,186.0,1.965,8.5,TW,1,scifi,-1,futmalls.com
SHOW,2019,15,1.0,4.7,39.0,1.396,10.0,BR,1,comedy,83,lugar de mulher
SHOW,2019,60,1.0,7.0,383.0,3.998,7.4,KR,1,drama,53,the lies within
SHOW,2019,50,1.0,8.2,2608.0,1.716,7.2,US,1,reality,5,queer eye: we're in japan!
SHOW,2019,23,2.0,6.5,563.0,0.961,6.2,US,1,comedy,1,tiffany haddish presents: they ready
SHOW,2020,39,1.0,6.1,133.0,1.795,8.5,ES,1,music,-1,sing on! spain
SHOW,2019,71,1.0,8.0,94.0,6.367,4.9,TW,1,family,-1,a thousand goodnights
SHOW,2019,59,1.0,7.3,576.0,1.513,6.0,US,1,documentation,35,larry charles' dangerous world of comedy
SHOW,2020,44,1.0,6.0,151.0,2.435,10.0,BR,1,reality,89,a queen is born
SHOW,2019,13,3.0,6.8,54.0,2.196,8.0,KR,1,animation,34,yoohoo to the rescue
SHOW,2019,40,1.0,6.6,323.0,4.774,9.1,US,1,documentation,35,narcoworld: dope stories
SHOW,2019,46,1.0,5.6,46.0,2.664,9.3,TH,1,thriller,-1,sleepless society nyctophobia
SHOW,2020,34,1.0,7.4,1542.0,2.624,7.3,IO,1,drama,-1,taj mahal 1989
SHOW,2020,64,1.0,5.0,114.0,1.879,7.5,TW,2,reality,-1,j-style trip
SHOW,2020,55,1.0,6.5,64.0,2.426,6.7,TH,1,drama,74,the underclass
SHOW,2020,30,2.0,5.5,219.0,3.255,7.7,US,1,comedy,1,game on: a comedy crossover event
SHOW,2019,42,1.0,7.5,813.0,9.173,7.4,MX,1,thriller,-1,crime diaries: the candidate
SHOW,2019,51,1.0,6.3,135.0,3.577,7.0,SN,1,action,-1,sakho & mangane
SHOW,2019,30,1.0,5.0,195.0,2.832,10.0,AR,1,drama,16,secreto bien guardado
SHOW,2019,25,1.0,7.5,128.0,5.398,10.0,MX,1,animation,-1,legend quest: masters of myth
SHOW,2019,13,4.0,6.8,119.0,7.582,7.0,CA,1,family,84,hello ninja
SHOW,2020,8,1.0,6.2,24.0,2.148,9.0,US,1,animation,25,true: terrific tales
SHOW,2019,38,1.0,4.7,2197.0,1.797,10.0,US,1,reality,5,singapore social
SHOW,2019,43,1.0,6.6,580.0,1.19,6.0,US,1,documentation,35,living undocumented
SHOW,2020,37,1.0,4.7,9695.0,1.363,5.5,IN,1,reality,-1,the fabulous lives of bollywood wives
SHOW,2020,44,1.0,5.8,293.0,5.464,6.7,US,1,reality,5,holiday home makeover with mr. christmas
SHOW,2020,32,1.0,5.3,2680.0,2.372,7.0,IN,1,comedy,90,hasmukh
SHOW,2019,51,2.0,6.8,590.0,2.274,7.7,US,1,reality,5,sugar rush christmas
SHOW,2019,38,1.0,7.2,710.0,1.4,9.0,IN,1,documentation,-1,cricket fever: mumbai indians
SHOW,2020,10,2.0,7.2,58.0,1.032,10.0,US,1,family,4,buddi
SHOW,2020,63,1.0,5.3,176.0,1.061,10.0,US,1,comedy,1,felipe esparza: bad decisions
SHOW,2019,6,3.0,6.4,252.0,8.586,8.4,US,1,animation,25,mighty little bheem
SHOW,2020,45,1.0,7.7,212.0,14.895,7.7,CN,1,drama,45,find yourself
SHOW,2020,21,1.0,4.3,3104.0,1.176,10.0,SA,1,drama,-1,six windows in the desert
SHOW,2019,49,1.0,6.4,131.0,2.114,8.3,TW,1,drama,38,green door
SHOW,2020,51,1.0,6.2,129.0,1.41,7.0,FR,1,comedy,17,fary: hexagone
SHOW,2020,0,1.0,5.7,102.0,2.157,10.0,DE,1,reality,-1,nailed it! germany
SHOW,2019,33,3.0,6.2,308.0,4.224,7.1,MX,1,reality,-1,nailed it! mexico
SHOW,2020,37,1.0,5.2,225.0,6.16,6.5,EG,1,comedy,-1,valentino
SHOW,2019,42,1.0,7.2,58.0,1.82,9.0,TH,1,drama,74,bangkok love stories: plead
SHOW,2019,66,1.0,7.1,143.0,2.828,6.9,MX,1,documentation,-1,the 43
SHOW,2020,53,1.0,5.0,499.0,5.53,7.9,ZA,1,crime,-1,kings of jo'burg
SHOW,2020,59,1.0,7.9,3057.0,1.974,8.3,XX,1,crime,-1,bad boy billionaires: india
SHOW,2020,29,2.0,4.3,191.0,7.945,7.0,CO,1,comedy,-1,the unremarkable juanquini
SHOW,2019,36,1.0,8.0,122.0,4.459,9.0,CN,1,drama,45,"wait, my youth"
SHOW,2020,37,1.0,6.8,388.0,1.137,8.0,US,1,music,-1,voices of fire
SHOW,2019,42,1.0,7.4,70.0,6.024,9.0,HK,1,drama,-1,the defected
SHOW,2020,24,1.0,6.4,170.0,1.11,9.7,US,1,reality,5,country ever after
SHOW,2019,41,1.0,6.6,602.0,2.16,8.0,LB,1,action,-1,dollar
SHOW,2020,7,1.0,5.0,163.0,3.313,8.0,US,1,family,4,bookmarks: celebrating black voices
SHOW,2020,23,1.0,5.0,18.0,1.4,2.0,HK,1,drama,-1,a perfect day for arsenide
SHOW,2019,24,1.0,5.4,22.0,0.6,10.0,TW,1,drama,38,糖糖online
SHOW,2020,29,1.0,5.2,462.0,1.847,8.3,US,1,reality,5,southern survival
SHOW,2019,36,1.0,6.6,361.0,1.289,10.0,US,1,reality,5,styling hollywood
SHOW,2019,40,1.0,6.8,17.0,3.237,10.0,TH,1,drama,74,bangkok buddies
SHOW,2020,28,1.0,6.4,112.0,1.532,5.5,US,1,reality,5,demarcus family rules
SHOW,2019,46,1.0,7.9,18.0,5.114,10.0,TH,1,family,-1,the charming stepmom
SHOW,2019,30,1.0,7.8,44.0,3.2,9.5,JP,1,documentation,-1,arashi's diary: voyage
SHOW,2020,40,1.0,7.7,186.0,3.843,8.5,LB,1,drama,-1,children of adam
SHOW,2020,17,1.0,4.3,237.0,1.598,8.0,IN,1,reality,-1,ladies up
SHOW,2019,3,1.0,8.0,13.0,1.522,10.0,US,1,family,4,true tunes
SHOW,2019,44,1.0,7.8,99.0,4.072,7.4,CO,1,comedy,-1,the good bandit
SHOW,2022,51,1.0,3.7,24982.0,1387.392,5.956,US,1,scifi,2,resident evil
SHOW,2022,50,1.0,7.7,30295.0,68.925,8.1,US,1,crime,20,the lincoln lawyer
SHOW,2022,11,1.0,6.8,22287.0,260.169,7.477,GB,1,comedy,0,man vs. bee
SHOW,2022,54,1.0,8.2,627.0,19.552,7.0,US,1,documentation,35,how to change your mind
SHOW,2022,27,1.0,5.7,4196.0,7.322,7.0,US,1,comedy,1,god's favorite idiot
SHOW,2022,49,1.0,7.4,7174.0,10.307,7.4,US,1,crime,20,keep sweet: pray and obey
SHOW,2022,25,1.0,5.7,2203.0,481.983,6.5,US,1,scifi,2,"boo, bitch"
SHOW,2021,64,1.0,7.7,106385.0,73.108,7.613,US,1,fantasy,71,midnight mass
SHOW,2022,68,1.0,6.8,61061.0,74.876,6.8,US,1,drama,13,inventing anna
SHOW,2022,38,1.0,4.9,691.0,3.681,6.7,GB,1,reality,18,snowflake mountain
SHOW,2022,46,1.0,7.0,23981.0,11.678,7.5,GB,2,drama,41,anatomy of a scandal
SHOW,2021,41,1.0,9.0,186899.0,106.45,9.081,US,1,scifi,2,arcane
SHOW,2021,55,2.0,8.0,426967.0,361.925,7.821,KR,1,action,33,squid game
SHOW,2022,70,1.0,5.2,5142.0,904.326,7.998,KR,1,action,33,money heist (korean remake)
SHOW,2022,28,3.0,8.7,45476.0,165.66,9.027,GB,1,romance,-1,heartstopper
SHOW,2022,51,1.0,6.3,22435.0,18.516,6.6,US,1,drama,13,pieces of her
SHOW,2021,54,1.0,8.4,77885.0,0.6,8.0,US,1,drama,13,maid
SHOW,2022,42,1.0,5.3,181.0,8.976,8.1,US,1,reality,5,how to build a sex room
SHOW,2022,25,1.0,6.7,854.0,23.009,6.8,JP,1,animation,8,"bastard‼ -heavy metal, dark fantasy-"
SHOW,2022,45,1.0,5.8,502.0,0.6,6.643,ES,1,action,86,the longest night
SHOW,2021,56,1.0,6.9,4037.0,6.332,6.3,GB,1,drama,41,you don't know me
SHOW,2022,49,1.0,6.4,23605.0,252.955,8.4,US,1,thriller,47,first kill
SHOW,2022,49,1.0,7.1,815.0,8.782,7.3,PL,1,drama,73,queen
SHOW,2022,47,1.0,6.0,318.0,9.01,6.2,DE,1,comedy,85,king of stonks
SHOW,2021,50,1.0,6.2,511.0,87.031,7.1,ES,1,drama,49,alba
SHOW,2022,80,1.0,8.6,878.0,108.72,8.0,KR,1,drama,53,alchemy of souls
SHOW,2022,26,1.0,6.1,8726.0,8.239,5.9,US,1,comedy,1,the pentaverate
SHOW,2022,34,1.0,6.8,11466.0,5.846,6.2,US,1,comedy,1,murderville
SHOW,2022,51,1.0,7.1,34833.0,236.161,7.98,US,1,war,48,vikings: valhalla
